ID	REVIEW	LABEL
429	Oke disini buat kerja dan nongkrong	5
430	Makanan oke, segi pelayanan juga oke. Spgnya ramah, sopan. Pokoknya gak nyesel kalo beli disini	5
431	Semua karyawan outletnya baik dan ramah-ramah , dalam menjelaskan menu juga sangat sabar . Ga pernah lupa nawarin promo yg ada juga Semoga outlet lainnya bisa seperti yg di plaza surabaya	5
432	Tempat favorite kl bingung mau makan apa dan dmna	5
433	(-) secara tempat susah di cari , karena di bagian pojok banget (-) pegawai kurang ramah , cuma ada 1 pegawai cowok yg sangat ramah (-) minta kecap manis sekelas Resto boncafe katanya kehabisan, dikasih cuma sedikit banget. (-) seafood fried rice nya gak enak (+) Bersih (+) Good place , meksipun saya lebih prefer boncafe yg di galaxy mall NB : nambah paperbag 6k, take a way nambah 10k	2
434	Matcha Latte ter enak se perkopian, buat aku matcha nya kerasa bgt & wajib bgt less sigar karena biar bisa ngerasain matcha nya. Best banget	5
435	Kemarin ke excelso di TP 6 yg sebelahnya Nona Manis. Keadaannya lumayan rame. Sy ddk tepat di samping kaca pemisah ruangan indoor dan outdoor. Sy memesan sandwich club.. Ice chocolate chip Dan Ice Blackforrest Frappio. Pertama dilayani mas yg kurus.. Pelayanannya baik dan cepat. Setelah itu ada mbak2 gendut ma ngambil buku menu tp dengan sikap yg tidak ramah. Sangat disayangkan di mana biasanya pelayanan excelso sangat baik dan ramah dlm melayani cust. Untung makanan dan minumannya ok. Menu baru Blackforrest Frappio lumayan enak.. Tp msh terlalu manis bg sy. Chocolate chip ya spt biasa enak juga bgt juga dgn sandwich club.. Juga masih stabil Tastenya.	1
436	Kecewa, starbucks member tdk bisa dpakai	1
437	Makanannya enak2 poll, pesen mie gulai, T4 sama yamin karage, habis ga bersisa karna seenak itu   mienya kenyal, sambalnya mantap,    pelayanannya ramah poll   Thank you mie mapan imam bonjol	5
438	Harusnya parkirannya gratis..	1
439	Enak sambel dan paket penyetan nya..juara pokok e	5
440	Depot bu Rudy di pasar atum terletak di foodcourt atum lama lt 4 di pojok sendiri. Nasi empal udang favorit ya disini, kerasa manis empalnya dan gurih udangnya. Kalau favorit papa saya ayam bumbu rujak. Untuk harga sekitar 20ribuan sudah bisa dapat nasi empal udang. Untuk snack sendiri favorit saya tahu cocol petis sama pisang goreng madu. Mampir Surabaya terutama atum, boleh lah ke sini.	5
441	Masakannya lebih enak dari cabang yang lain. Pelayanannya super bagus...terimakasih sdh di bantu sursprise ultah suami sy... pegawainya yg namanya mas dedi sgt exelen dalam melayani keluarga sy sewaktu makan di sini...makasi.	5
442	makanannya enak dengan harga relatif terjangkau, mantul	5
443	Kurang pelayanannya aja sih nurut saya, dengan nama cafenya lumayan elite seharusnya pelayanan jangan sampe sulit   Pramusaji nya kurang ramah ya jadi males buat order, cuma order 6 menu.. Kl Excelso tempat lain Alhamdulillah bagus aja pelayanan pramusajinya..	4
444	Udah sering banget ke sini kopi kenangan yg buka 24 jam. Senengnya karena ada ruangan khusus untuk no smoking yang digunakan untuk nugas ataupun kumpul temen. Parkiran luas dan tempat outdoor juga luas. Untuk menu dan harga sama seperti di outlet-outlet yg lain. Pelayanan ramah sekali	5
445	Favorit salmon yg dibakar pakai brendy. Roti nya tidak ada yg nandingi.	5
446	Kalau ke GM, salah satu minum yg dicari ya Cheskee! Selain variannya yg banyak dan enak, pelayanannya cepat, harga oke. Mau yg seger-seger ada, manis boba gula aren jg ada. Ada fluffy pancakenya, boleh dicobain	5
447	LOCATION: Lokasinya di Kawasan Graha Pena, Tempatnya sangat strategis di jalan Utama dan mudah ditemukan. Untuk akses tempat parkirnya sangat mudah karena gabung dengan manajemen parkir Graha Pena. VIBES: Tempatnya tidak terlalu besar, namun cukup ramai karena kawasan bisnis dan perkantoran. Tersedia indoor dan outdoor. AC-nya dingin. Tempatnya nyaman untuk produktif dan bersantai. SERVICE, TASTE & PRICE: Pelayanannya cepat dan ramah, self-service. Menunya seperti Starbucks pada umumnya. Harga masih terjangkau, terkadang ada promo melalui Line Apps, atau aplikasi Starbucks official nya. Pembayaran bisa QRIS atau tunai. FACILITIES: WIFI tersedia dan lumayan bagus. Tidak ada kamar Mandi, kamar mandi gabung dengan gedung Graha Pena, disebelah Tomoro Coffee. Ada lumayan banyak tempat charging di pojokan terutama dan sharing table. MORE REVIEW: Overall, salah satu Starbucks yang nyaman karena letaknya yang cukup strategis antara perbatasan Sidoarjo dan Surabaya jadi bisa jadi optional ketemu teman yang jangkauannya di tengah-tengah. Namun, parkir dikenakan biaya per jam, sehingga harganya meningkat seiring waktu.	5
448	Minuman cheze yg enak	5
449	kasir nya ramah dan makanan yang direkomendasikan juga enak	5
450	Enak porsi banyak	4
451	Karyawan nya . terlalu banyak ngobrol .. kususnya resto gindaco...  Tolong d perbaiki attitude karyawannya... Hargai konsumen..fokus bekerja... Bukan Mala ngobrol ajha ...mksih	1
452	pelayanannya bagus...dics nya banyakin yaa...hehe	5
453	Service terburuk yang pernah aku experience, semua nya pada gak ad yang ngelayanin. Dipanggil tiga kali bilang mau mesen gak ad yang kembali padahal dari tadi ad customer baru datang langsung dilayani. Alhasil cuman duduk tanpa mesan karna bener  gak ad yang datang buat ngelayanin sama sekali, karyawan cuman plonga plongo!!!!	1
454	kamar mandi bersih, parkir luas, minusnya gerah aja, waiters nya ada yg kurang ramah jg, overall 4/5	5
455	Wah sok2 an ini excelso orang yg gundul..sumpah gak sopan sama customer...gak mau lah ke execlso sini  cr tmpat lain..	1
456	Pelayanan buruk, pegawai sangat tidak ramah	2
457	The right place to gather and talk with friends	5
458	Crew nya ramah2 banget	5
459	Sesuai, harga & tempat	5
460	Terjangkau semuanya	5
461	Kasir menjelaskan promo dengan sangat jelas dan bnyk promo yg bikin irit di kantong	5
462	Tolong untuk ibu IKA YULI PRATIWI... JIKA ANDA BEKERJA BEKERJALAH YANG BENAR JANGAN MENTANG-MENTANG ANDA PUNYA JABATAN SEENAKNYA SENDIRI.. KONCOMU KERJO DORONG SERAGAM CHATIME KERJA SENDIRI SEDANGKAN ANDA MALAH KETAWA NGAKAK DIBELAKANG KAN Tolong pihak chatime kasih sanksi yg sepantasnya	1
463	Karyawannya baik dan ramah tempat nyaman bngt	5
464	pramusajinya rama	5
465	Pelayanan cepet, tempat nyaman, bersihh bngt	5
466	siomay nya enak bangett murah lagi nebus jdi 9.000, dengan min pembbelian 60k dapet free coklat bar pula Kid-friendliness: makanan cocok untuk anak2 ada donat kecil isi 10biji, ada pancake souffle, ada siomay isi ayam, udang, jamur enak bangett anak-anak pada sukaa	5
467	Makanannya emang enak. Suasana sangat biasa saja, tidak ada yg menarik. Zonk, sy kira klo pake dinding kaca gedhe ada AC, ternyata AC rusak semua, cuma pake kipas angin.	3
468	Pelayanan bagus, cepat.	5
469	Heeey mas2 yg jaga outlet chatime yg ramah ya looo.... Masak iya cuma beli satu doang malah di barengin sama gojek yg antriannya jauh di belakang aku.... Giliran di tanyain punya ku tinggal press kenapa gak di press lahhh malah bentak yg katanya duluan gojek.... Etikaaa looo yaaaaa sama mata melototin gua lagiii.... Loo pikir cuma loe doang kerja di bidang jasaaa... Kalau sudah di racik kenapa gak langsung di packing kenapa harus di kumpulinnnn.....	1
470	Menu lychee series koi. Basicly ini teh sirup leci diberi topping krim machiatto di atasnya. Untuk rasa tehnya ok, masih ada pahit-pahitnya. Rasa lecinya malu-malu. Kalau ditambah buah leci asli mungkin lebih baik selain untuk nambah tekstur juga. Krim machiattonya enak, creamy dan lembut. Overall ini tidak begitu manis, jadi aman untuk orang yang kurang suka manis.	5
471	Sorry pelayanan lama , untuk online	1
472	Dulu ini tempat basecamp terenak sih kalo lg gabut malam2 sampe tengah malam dan dulu ac dilantai 3 dingin bgt,tp entah knp semakin kesini sampah yg dilantai 3 kalo udh penuh jarsng dilirik sama mungkin maintain lg acnya karena kadang yg gk suka ngerokok prefer di lt 3 dan kurang adem. Dan minusnya masih ada aja pelanggan yg gk mau bantu membuang sampahnya sendiri	4
473	Chatime atealier disini gabung 3 ya , chatime atealier , cupbap , dan gindaco disatu tempat. Sekarang poin chatime dijadiin satu di my fnb . Bisa ditukarkan dengan beli online di cupbap , atealier dan gindaco . Jadi tidak hanya bisa dipakai di chatime aja . Gindaconya lumayan enak ya , besar besar kemarin beli pakai poin dan dapat promo potongan 10rb . Cupbab nyobain toppokinya enak juga meskipun agak pedas untuk anak anak . Yang atealier kemarin cobain hazelnut enak dan gede banget .	5
474	Tempatnya nyaman meskipun mungil. Bisa sambil kerja.. Kopinya enak n ga bikin kantong bolong. Cuma kurang colokan listrik... Hihihi...	5
475	Mendapatkan pengalaman tidak mengenakan dari pelayanan nya selama 1 jam makanan tidak keluar keluar dengan alasan tidak ke input padahal pelayan tau meja kami kosong tidak ada makanan mereka tidak mencoba untuk tanya apakah sudah pesan atau belum...atau ada makanan yang blum kluar....	1
476	Tempatnya bersih,nyaman makin sore juga makin tenang makin asik buat me time :)	5
477	Pelayan asik	5
478	tempatnya enak ada psnya	5
479	Cangkruk ngopi sek.....	4
480	keren bagus nyaman	5
481	Strategis dan bersih.pelayanan ramah	5
482	Untuk Rasa Seperti pada kopi kenangan lainnya Untuk pelayanan nya baik ramah dan Gercep Terima Kasih Sukses Selalu Buat Pemilik Kopi kenangan beserta Para Tim nya Salam Sukses dan Salam BOLBOLFAMS	4
483	Pesanan sesuai request	5
484	baru tahu ada menu es cream di chatime, rasa es cream nya enak aroma teh dan tidak terlalu manis,tidak mudah leleh meski saya makan ayam dulu masih tidak terlalu meleleh, tempat juga nyaman	5
485	Love it ! Bintang 5 buat rasa kopi yang kita pesan dan buat staffnya. Kita beli menu hot dan cold. Yg cold aku beli salted caramel iced coffee, rasanya gurih manis, manis caramel. Yg hot aku beli kopi houseblend dan susu. Mereka ramah dan sopan, juga membantu. Trimakasih sudah melayani dg baik. Baristanya sudah ramah, membantu plus good looking hehe    nyaman deh belinya. Trimakasih. Tempatnya rekomendasi take away deh. Klo buat dine-in gak ada tempat duduk yg cukup, dan juga gak ada meja. Untuk harga standar menurutku sekelas coffee shop. Menu yang ada kebanyakan pakai es atau cold drinks, tapi bisa juga dibuat hot drinks. Cuusss mampir ke sini dan pilih mau minum kopi apa heheh	5
486	Pesanannya agak lama, tp sy maklumin soalnya ada promo bank mega jadi banyak cust yg borong, karyawan nya cuma 2	5
487	Hmm mantapss	5
488	Tempat nongkrong yang cozy, ac dingin, banyak colokan, dan minumannya enak  ada varian dessert dan cemilan asin. Jadi gak bingung mau nyemil apa. Tempat parkir untuk mobil areanya tidak banyak.	4
489	Ada banyak promo menarik	5
490	Parah banget. Order di gojek pilih menu pickup di outlet eh ga boleh makan sambil duduk disitu. Bilangnya ga boleh bawa makan dari luar, lah kan makanan beli disitu ??? Iya kalau outlet kondisinya rame bgt gaada duduk trus kita maksa dicariin duduk, baru kita salah. Ini kondisi outlet sepi cuman 2 meja doang yang keisi. Sekedar duduk bentar aja ga boleh. Bahkan kata karyawannya buka kemasan take away yang dari excelso sendiri itu tidak boleh. Satu lagi, karyawan menjelaskan dengan tidak sopan. Cenderung mengusir.	1
491	Masnya kurang cekatan. Ngasirin pembelian under 50k itu memakan waktu > 10 menit hadeeh awal bayar mau pakai livin karena luamaaaaaaaaaaa jadinya mau bayar pakai uang tunai  eh tahu tahu bisa itu Livin  nya (mas nya blm pencet yes   hadeeeh mas ) Rasa Kopi standard kopken lah tapi pelayanan perlu di tingkat kan karyawan nya di training aja buat lebih paham soal kasir dan semua tool bayar nya. Lokasi strategis sekali.. cocok untuk take away kurang sesuai untuk dine in.	3
492	Pagi pagi tempat oleh olehnya sudah buka, tempatnya juga bersih, tersedia berbagai macam oleh oleh	5
493	Tak ramah	3
494	Gak suka nya karena terlalu lama prosesnya	2
495	Byk yg miss orderannya, luamaaa service nya poor    tdk sesuai difoto porsinya ...	2
496	Terimakasih kpd pak Rendi  atas pelayanannya  Boncafe Mantaap	5
497	mau mereview tentang tukang parkir nya, sebenernya narik uang parkir tuh legal apa ilegal si. bnr2 tukang parkir nya nyebelin bgt, pemalak, premannn. pdahal walikota sby sudah menghimbau bahwa tdk boleh bayar parkir/menarik uang parkir kan?? lalu utk pegawai kopken apa tdk ada kewajiban sedikitpun kah untuk mengusir si tukang parkir??? (tanya aja) tadi ke kopken cuma beli dan take away pas dateng pun si TP (tukang parkir) gaada lah pas mau pulang dia nongol cuy. dia nanyain mau kemana ya kek basa basi gitu pgn dibayar parkir nya. trus ga aku jawab dia masih nanya lagii. dia mau nurunin tuh motor tp aku blg gausah bisa sendiri. ehh ga lama dia langsung saut aja tuh motor buat diturunin kesannya maksaaa gt lohh   . aku bingung harus bayar parkir gmn posisinya aku gaada cash. oh iya aku berdua ya, nah untung nih tmn ku ada cash 1000. si TP nagih  belum bayar  abistu tmnku ngasih sambil blg gaada uang lagi. ehh uang nya dibuang dongg di dpn kita dia sambil bilang  MOH GAK GELEM  sama ngomel2  ya kita takut dongg yauda kt langsung pergi aja jjrr takut bgt. sedih uang 1000 dibuang, pdhl buat anak kos itu sgtt butuhhh  . gmn ya ini apakah ada tanggapan dari pihak kopi kenangan mungkin berkenan untuk menanggapi	3
498	Enak mah ini tempatnya.. servicenya oke juga	5
499	Makyuss, mantab rasanya gak bakalan kecewan	5
500	Lokasi ada di dalam Superindo. Free Parking	5
501	Pelayan kurang bagus . Karyawan kurang ramah .kalau lagi tdk membeli , duduk sebentar aja di suruh pergi ...	1
502	Cocok buat nongki ampe pagii	5
503	Saya pesan lewat gojek sudah 1 jam tidak selesai2 dan dari pihak driver gojek bilang dia udh nunggu dan menanyakan terus tapii pihak karyawan tetap tidak di gubris kalo memang tidak mengatasi jual online dan offline tidak usah mencantumkan di online	1
504	Alhamdulillah kopinya enak, baperista nya ramah, tempatnya comfortable, keep up the good work...	3
505	Pelayanan ramah, parkir mudah, luas dan ada tukang parkirnya, tempatnya nyaman, didalam ruangan sejuk dan dingin karena ada pendingin ruangannya. Lokasi cukup strategis berada dipinggir jalan, dan daerah padat penduduk. Tempatnya cocok banget buas nugas, belajar, diskusi, atau kerja. Pilihan menu banyak dan sangat variatif, ada kopi, non-kopi, dan roti. Kopinya enak menurutku dan harganya sangat affordable, tinggal dipilih aja karena pilihannya banyak. Ada toiletnya, disediakan tisu juga. Mungkin kurangnya nggak ada Mushola aja kali ya, jadi kalo mau Sholat harus keluar. Parking: Lokasi berada didepan kedai kopi, parkirannya luas, dan ada tukang parkirnya Kid-friendliness: Untuk anak-anak menurutku kurang cocok, karena memang suasana disini itu cocok buat nugas dan kerja gitu sih. Tapi bisa saja semisal anak-anak kesini. Wheelchair accessibility: Akses kursi roda seperti agak sulit, karena memang tidak disediakan khusus lokasi dan layanan untuk kursi roda	5
506	Buruk banget kasir tidak ramah kantong es di kasih yang besar pdhl beli chat time lainya bisa kantong yang 4k aja ini dikasih 8k oblok oblok tanya promo lgsng sinis kasir nya	1
507	sangat disayangkan parkir untuk driver online harus bayar, hasil terima order gak banyak,malah kena bayar parkir,, kecewa	1
508	Pelayanan cepat,memuaskan ,walaupun antri tapi tergolong cepat	5
509	Pelayanan buruk dan kurang sopan gak ada ramahnya terhadap ojol....kita driver beli gak MINTA	1
510	Mie nya khas banget, selalu ramai, tempat nyaman dan lokasi strategis	5
511	Banyak lalat	1
512	Udah lama gak ke mie mapan, semalam coba makan lagi dan pesan menu favorit yaitu penyetan otot. Lakok skrg cuma gajih yg di tepungi doang?? Ototnya mana? Sangat kecewa gak sepadan dgn harganya. Klo sambal mmg enak.	2
513	Makanan ok semua, harga agak mahalan tapi sesuai dg harganya	5
514	Lek garap orderan online Ojo. Penyetan tok seng d garap. Masio mie Yo garapen sesuai urutan	1
515	Ini Chatime tapi versi mahalnya. Tapi bukan cuma harganya yang mahal ya, tempatnya juga beda, di sini tempat duduknya lebih nyaman. Porsi minumannya juga lebih besar. Jadi worth the price lah.	4
516	Meja kotor, sisa air tumpah di kursi tdk dikeringkn, layanan barista buruk, cuek & tdk komunikatif ( tdk di info ada free croissant )	1
517	Satu kekurangan kopi kenangan di mana aja berada.. Seperti kafe lainnya.. Ruang ber AC utk perokok ga ada.. Kl smoke hrs duduk di meja luar dan panas... Secara kopi kenangan mantannya mmg msh blm ada pesaingnya... Yg lain cenderung lbh manis.. Kalo kopken rasanya pas ga kemanisan, kopi itemnya (americano) jg enak yg hot dan tanpa gula lbh nendang...	4
518	Tempatnya agak sempit karena memang rukonya kecil Pelayanan bagus Rasanya juga enak Pilihannya juga banyak Ada smoking areanya	4
519	Sambelnya uwenak! Empal suwir sama sambel terongnya juga mantap. Kalo ayam bakarnya lumayan lah, tapi jatuhnya lebih kayak ayam bumbu aja soalnya ndak ada gosong2nya bakaran samsek Tapi masakan Warung Bu Kris rasanya mantap!	5
520	Kalau hangout di Excelso Pakuwon City Mall, favorit kami outlet yang ini (posisi facade menghadap selatan), bukan yang timur. Kelebihannya, punya mezanin (lantai atas) dengan view yang ok banget buat kongkow, senyap dan mojok. Selain itu, ini cabang langsung milik PT. Kapal Api, bukan franchise. Minuman favorite tetap coffee float, sunda kelapa, sementara makannya carbonara dan platter. Service selalu ok di sini. All price tanpa service charge. Highly recommended. Vegetarian options: Various of salad Parking: Spacious yet comfort	5
521	Ramai antrian. Mungkin karena promo Jenius Rp. 7777	5
522	Kopi mantap, pelayanan bagus, tempat nya oke banget dengan musik klasik nya...	5
523	Dipaksa beli ukuran large atau paket, katanya cup reguler terbatas. Kalo cupnya terbatas urusan store lah masa saya	1
524	Tempat nyaman dan pegawenya rama2	5
525	Map tidak sesuai dengan lokasi	1
526	Tempat bersih dan nyaman	5
527	1. pelayannya buruk ga sebagus TP 1, sayang sudah tutup. waktu itu sy beli iced caramel black tea macchiato tp dikasih black tea macchiato, saya minta ganti krn ga sesuai pesenan untungnya ada salah satu staff nawarin buat ganti baru dan meminta maaf atas kesalahannya, tp mas kasir dan mbak mbak ngeliatin sy sinis pdhl sy sudah jelas mau pesan ICED CARAMEL BLACK TEA MACCHIATO 2. saya lg cerita lewat depan koi tp 6 kebetulan lg cerita dgn teman, dan mas berkacamata ngikutin apa yg sy temen sy bilang, attitude nya dimana mas? udh dewasa kok tingkahlaku kyk anak kecil. selepas saya kena 2 masalah itu saya gamau balik lg di koi tp 6. pdhl saya sering di koi tp1	1
528	Mbaknya malas2 an dan ga ramah. Sayang sekali pdhl enak	2
529	Salah satu cafe yang enak untuk nugas karena ada wifi dan ac yang dingin untuk indoor, cuma biasa kalau malam suka ramai dan tidak ada tempat	5
530	Terimakasih	5
531	Menu andalan salmon steak dengan dajian dibakar ditempat dan breakfast tea	5
532	Langganan acara makan keluarga.	5
533	Suka beli di sini cz pelayanannya ramah2	5
534	Seperti biasanya, mantap	5
535	Pelayannya ramah bangettt	5
536	Karyawannya baik baik semua, ramah, happy bngt kalo kesini karena pelayanannya oke	5
537	satpamnya songong bgt?!! padahal gue juga beli anjir, bisa bisanya ke pelanggan lain ramah ke gue engga?	1
538	Nyaman tempat yg dii dalamnya Cuma kapasitas kecil. Top menu: greentea macchiato	5
539	Makanannya enak mantap	4
540	Ultah ponakakan disini kurang nasi cepet dtg ,nambah ayam 10 menit dtg,,top,klu masalah rasa pasti enak lah ya,,oh ya cobain mie goreng jawanya enak	5
541	Tempat duduknya terlalu sedikit.	5
542	Taste sop buntut bening lumayan lah .. nasi empal    .. Lebih parahnya pegawenya waitress yg ambil order masih ok. Tapi yg antar minum cewek model jutek, trus straw dilempar! Juga KASIR .. JANGAN BANYAK OMONG KALO LAGI LAYANI TAMU. Dan sebaiknya saat kerja diam ( kebanyakan staff nya banyak cocot alias BACOT ) Saya type org yg ga suka liat pegawe banyak omong/ guyon dan sebagainya !! Terlebih wajahnya tidak ramah! Bu RUDY! Training pegawenya dong! Mosok resto sebesar bu rudy, pelayanannnya sangat jelek???	1
543	pelayanan cepet, makanan enk, porsinya juga pas cocok bnget dehh	5
544	Menu favorit anak saya: Cheese Crust!	5
545	Semua tempat debest	5
546	Menu oke, pramusaji ramah.... Tempat bersih	5
547	Mantap dapat promo buy 1 get 1 terimakasih	5
548	Tempatnya nyaman, pelayanannya juga ramah	5
549	langganan sedari dulu, selalu ramai di jam jam tertentu saran aja semoga tmpt nya diperlebar atau ruangan dikasih ac biar lbh nyaman	5
550	Pemilihan lagu nya terlalu Nge Beat... kurang nyaman buat makan dengan keluarga	4
551	chocolate bobanya enakk    trs sama nyobain mango green teanya xixii, pelayanannya juga cepet, jadi gak nunggu kelamaan xixii manteepp bgtt lah	5
552	Excelso dg lokasi terbaik di GM	5
553	Pelayanan sangat ramah	5
554	Makanan enak pol, tapi AC nya minta di cuci atau bilaperlu diganti, surabaya sumuk ndromos	5
555	Sederhana	2
556	Habis PCR ngopi dulu di sini. Sambil berjemur pagi, sehat sekali.	5
557	Kerjanya lambat.  Udah pesen dari lama gak di kerjakan.  Menejemenyaa tolong di perbaiki.	1
558	Aduh kok encer ya yg di sini   pesen yg dutch chocolate n mocha latte, parah rasanya, encer dan ngga kerasa coklatnya sama sekali, bahkan susu ultra taste better. Kecewa banget, soalnya udah langganan di kopken ngagel yg rasanya ngga pernah luput.	1
559	Cocok buat kalian  yang lebih ke introvert style, suasana nyaman dan bersih. Sajian menu minuman machiato plis double shotnya sangat mantap ditemani sajian bakery dari starbuck. Mantapppp	5
560	Selama ngopi di starbucks, walaupun starbucks saya tidak ada saldonya tetep bisa ambil reward. Pas disini mau ambil reward dengan saldo kosong malah disuruh top up karena alasan  sistem baru Padahal di Starbucks lain mau ambil reward tanpa top up ngga masalah dan bisa.	3
561	Masih sama seperti dulu. Bagi pecinta steak yg old food taste	4
562	Enakkkk. Ada harga ada rasa. Tempatnya nyaman sih menurutku. Buatku rekomended ini mah	5
563	Maknyus pedesnya...	4
564	Menyediakan menu makanan ikan air tawar. Tempatnya besar dan parkirnya juga banyak. Pelayanan ramah dan cepat. Menyediakan jalan untuk pengguna kursi roda. Parking: Lokasi parkir di pinggir jalan dan tersedia cukup banyak Wheelchair accessibility: Ada akses untuk pengguna kursi roda	5
565	Tempat favorit untuk nongkrong, super nyaman Pelayanan cepat, cuman kalau weekend agak lama, tapi wajar Banyak promo kalau melalui aplikasi Untuk makanan favorit di: - spagetti bolognese - dory and french fries	5
566	tempat ngopi yg enak sambil duduk lepas cape habis  jalan2 di mall tp... posisi cafe pas ditengah tp 3 jd bisa ngopi sambil tolah toleh	5
567	pelayanan nya ramah bgt, kopi nya ge pernah salahh	5
568	always many customers	5
569	Kesini karena ramai dan pas hujan. Nyari makan yg anget	4
570	kurang ok dibanding yg cabang lainnya karena makannya bukan di atas piring dan sambalnya ga bisa ambil sepuasnya.	3
571	Tempatnya nyaman untuk kerja maupun ngobrol sama temen, disini saya memesan Yakisoba karena lihat dari posternya, ternyata porsinya cukup kecil dengan harga premium, dan isinya juga sederhana, dan rasa yang eatable, rasa yakisoba akan lebih enak ketika ditambah dengan sausnya, yakisoba disini disajikan di atas piring plastik, tapi tekstur mienya kenyal jadi nilai tambah utk yakisoba disini, untuk minumannya seger dan manisnya cukup, porsi makanan, rasa, antrian dan waktu pelayanannya  harap bisa di tingkatkan lagi	5
572	The barista is friendly and helpful	5
573	Less workers. Its been a long time since I ordered 2 drinks. Blend while making a drink. I dont make drinks, I just grind them. Wow	3
574	Kalau ke Bu Kris yang di pengampon, wajib coba kotot penyetnya. Di Bu Kris yang lain ngga ada menu ini. Mantab rasanya	5
575	viewnya bagus klo sore ke sini sekali, klo dibanding sb lain di sini selalu rame dan sinyalnya kurang banget, jarang ada tempat kosong service agak lama, saya dapet meja bekas orang, masih ada sisa makanan saya minta bersihin udah 4x baru dibersihin padahal saya mau kasi laptop dll	3
576	Mkn siang dulu ale...	5
577	Ngopi sambil mendengarkan Klakson Mobil & Motor	5
578	Nikmat banget..	5
579	Pelayanannya sangat cepat, lumayan buat buat nyambil isi bensin...	5
580	Tdk ada tempat duduk deh sptnya, kemarin beli takeaway, sepi, pelayanan cepat. Edit: Trnyata ddukannya, baru kali ini duduk, agak lama nunggunya.	5
581	Jauh lebih baik dari yang sebelumnya dan lebih modern. Makin besar tapi harga juga makin tidak murah. Sebagai contoh kacang pedas yang sama barangnya bisa selisih lebih dari 5000 per bungkusnya. Ada 4 lantai. Lt. Dasar utk parkir. Lt. 1 utk toko oleh-oleh. Lt. 2 utk resto (indoor dan semi-outdoor) Lt. 3 utk Ruang Privat dan Musholla Harga makanannya juga makin tinggi, sebagai  contoh tahu petis yang biasanya cukup banyak tapi jadi lebih sedikit. Terdapat ruang private yang nyaman dan terdapat lift bagi orang tua.	4
582	Label gula pesen 0% sm 75% kebalik	1
583	Salah satu pilihan tempat nongkrong di daerah darmo. Tempatnya nyaman, pelayanan ok.	5
584	Suka dengan Milo dinosaurus nya mantab banget, cuma terlalu manis buat yang kurang suka manis	5
585	Rasa enak, pelayanan ramah poll dan tempatnya yg nyaman bgt. Recommended	5
586	Promonya banyak bgttt, terus staffnya juga ramaah pwoll	5
587	Letaknya bersebelahan dengan alfamart yg berada di area spbu bp pemuda.	5
588	Langganan tiap pagi mampir dulu	5
589	ada salah 1 staff (pakai polo shirt hitam ada logo security gt) ngmgnya ga sopan.. posisi saya di lantai 1 dan kebelet pipis banget, kebetulan duduk dpn toilet karyawan, ya uda saya lgsg pipis di sana, trnyata ga bs diflush, trs saya panggil staff tsb mau tanya malah blg  mbaknya ga bisa baca ya ini toilet karyawan, ngapain ke toilet sini  ngmgnya dgn suara lantang sampe cust lain jg dnger.. luar biasa banget, dan yg ditegur hebatnya cuma saya, pdhl setelah saya ada mbak  juga pakai toilet tsb ga ditegur cuma diliatin aja	2
590	Enak minuman dan makanan nya. Pelayanan cepat dan ramah.	5
591	Cukup baiklah tempatnya..Makanan juga tasty. Untuk parkiran di depan resto, jika beruntung bakalan dapat..Jika tidak, bisa parkir di family mart sebelahnya. Parking: Jika penuh tempat parkir, bisa parkir di family mart sebelahnya.	4
592	Layanan di sebelah Anderson buruk oderan online di abai no padahal selesai gak langsung Peking burukk excelaso situ	1
593	Pelayanan lama banget bisa cepat ga ya kerjanya	1
594	Cocok untuk tempat makan siang rame2 bareng temen/kolega/keluarga. Tempat luas indoor dan outdoor. Soal menu ga usah diragukan, rasa mantap sambel tersedia variasi tingkat kepedasan. Hanya saja penyajian makanan agak lama dan staff kurang gercep.	5
595	pelayanan buruk dan waktunya lama sejam menunggu	1
596	mantapp pelayanannya gercep	5
597	Resto paling fav , makanan juga enak2, pelayanan ramah, suasana nyaman.	5
598	Rasanya lumayan, kaya minuman pada umumnya aja.. suka minuman matcha nyaaaa	4
599	Kopi kenangan mantan terbaik	5
600	Cocok untuk meeting santai. Suasana sangat tenang & private (kadang playlistnya jamet sih). Khusus jual kopi2 authentic/fusion, nggak jual yg basic2 seperti coffeeshop lain misalnya americano/longblack Good point mereka pakai gelas, nggak pakai cup sekali pakai sama sekali. Parkir luas banget, aman mobil motor tapi parkinya bayar & agak mahal Masuk lewat samping belok kiri dari arah juanda	5
601	Kentangnya memang beda, mantul	5
602	Terlalu lama pegawenya lemot	2
603	Orang nya ramah	5
604	One of the best steak restaurants in Surabaya Tenderloin steak nya di-grill dengan baik. Yang legend dan the best adalah kuah steak-nya. So far dari kualitas pengolahan steak nya, Boncafe Galaxy Mall dan pusat yang di Manyar lah yang paling baik. Untuk suasana tempat makan sangat nyaman. Pelayanannya baik sekali.	5
605	Enak. Mantap.	5
