ID	REVIEW	LABEL
428	pesan minuman keluar 20 menit. sudah saya tanyakan 2 kali tetapi tidak digubris dan harus tanya lagi, ternyata pesanan saya di skip.	1
429	Oke disini buat kerja dan nongkrong	5
430	Makanan oke, segi pelayanan juga oke. Spg nya ramah, sopan. Pokoknya tidak nyesel kalau beli disini	5
431	Semua karyawan outlet nya baik dan ramah-ramah , dalam menjelaskan menu juga sangat sabar . tidak pernah lupa nawarin promo yang ada juga Semoga outlet lainnya bisa seperti yang di plaza surabaya	5
432	Tempat favorit kalau bingung mau makan apa dan dimana	5
433	(-) secara tempat susah di cari , karena di bagian pojok banget (-) pegawai kurang ramah , hanya ada 1 pegawai cowok yang sangat ramah (-) minta kecap manis sekelas Resto boncafe katanya kehabisan, dikasih hanya sedikit banget. (-) seafood fried rice nya tidak enak (dan) Bersih (dan) Good place , meksipun saya lebih prefer boncafe yang di gm NB : nambah paperbag 6k, take a way nambah 10k	2
434	Matcha Latte ter enak se perkopian, buat aku matcha nya kerasa banget & wajib banget less sigar karena biar bisa ngerasain matcha nya. Best banget	5
435	Kemarin ke excelso di TP 6 yang sebelahnya Nona Manis. Keadaannya lumayan ramai. saya duduk tepat di samping kaca pemisah ruangan indoor dan outdoor. saya memesan sandwich club.. Ice chocolate chip Dan Ice Blackforrest Frappio. Pertama dilayani kak yang kurus.. pelayanan nya baik dan cepat. Setelah itu ada kakak2 gendut mau mengambil buku menu tetapi dengan sikap yang tidak ramah. Sangat disayangkan di mana biasanya pelayanan excelso sangat baik dan ramah dalam melayani customer. Untung makanan dan minuman nya nyaman. Menu baru Blackforrest Frappio lumayan enak.. tetapi masih terlalu manis bagi saya. Chocolate chip ya seperti biasa enak juga banget juga dengan sandwich club.. Juga masih stabil Taste nya.	1
436	Kecewa, starbucks member tidak bisa dpakai	1
437	makanan nya enak2 banget, pesan mie gulai, tempat sama yamin karage, habis tidak bersisa karena seenak itu   mie nya kenyal, sambal nya mantap,    pelayanan nya ramah banget   Thank you mie mapan imam bonjol	5
438	Harusnya parkiran nya gratis..	1
439	Enak sambal dan paket penyetan nya..juara banget	5
440	Depot bu Rudy di pasar atum terletak di foodcourt atum lama lantai 4 di pojok sendiri. Nasi empal udang favorit ya disini, kerasa manis empal nya dan gurih udang nya. Kalau favorit papa saya ayam bumbu rujak. Untuk harga sekitar 20 ribu an sudah bisa dapat nasi empal udang. Untuk snack sendiri favorit saya tahu cocol petis sama pisang goreng madu. Mampir Surabaya terutama atum, boleh lah kesini.	5
441	masakan nya lebih enak dari cabang yang lain. pelayanan nya super bagus...terimakasih sudah di bantu sursprise ultah suami saya... pegawai nya yang nama nya kak dedi sgt excelent dalam melayani keluarga saya sewaktu makan di sini...makasi.	5
442	makanan nya enak dengan harga relatif terjangkau, mantul	5
443	Kurang pelayanan nya saja sih menurut saya, dengan nama cafe nya lumayan elite seharusnya pelayanan jangan sampai sulit   Pramusaji nya kurang ramah ya jadi malas buat order, hanya order 6 menu.. kalau Excelso tempat lain Alhamdulillah bagus saja pelayanan pramusaji nya..	4
444	sudah sering banget kesini kopken yang buka 24 jam. senang nya karena ada ruangan khusus untuk no smoking yang digunakan untuk nugas ataupun kumpul teman. Parkiran luas dan tempat outdoor juga luas. Untuk menu dan harga sama seperti di outlet-outlet yang lain. Pelayanan ramah sekali	5
445	Favorit salmon yang dibakar pakai brendy. Roti nya tidak ada yang nandingi.	5
446	Kalau ke GM, salah satu minum yang dicari ya Cheske! Selain varian nya yang banyak dan enak, pelayanan nya cepat, harga oke. Mau yang segar-segar ada, manis boba gula aren juga ada. Ada fluffy pancake nya, boleh dicobain	5
447	LOCATION: lokasi nya di Kawasan Graha Pena, tempat nya sangat strategis di jalan Utama dan mudah ditemukan. Untuk akses tempat parkir nya sangat mudah karena gabung dengan manajemen parkir Graha Pena. VIBES: tempat nya tidak terlalu besar, namun cukup ramai karena kawasan bisnis dan perkantoran. Tersedia indoor dan outdoor. AC-nya dingin. tempat nya nyaman untuk produktif dan bersantai. SERVICE, TASTE & PRICE: pelayanan nya cepat dan ramah, self-service. menu nya seperti Starbucks pada umumnya. Harga masih terjangkau, terkadang ada promo melalui Line Apps, atau aplikasi Starbucks official nya. Pembayaran bisa QRIS atau tunai. FACILITIES: WIFI tersedia dan lumayan bagus. Tidak ada kamar Mandi, kamar mandi gabung dengan gedung Graha Pena, disebelah Tomoro Coffee. Ada lumayan banyak tempat charging di pojokan terutama dan sharing table. MORE REVIEW: Overall, salah satu Starbucks yang nyaman karena letaknya yang cukup strategis antara perbatasan Sidoarjo dan Surabaya jadi bisa jadi optional ketemu teman yang jangkauan nya di tengah-tengah. Namun, parkir dikenakan biaya per jam, sehingga harga nya meningkat seiring waktu.	5
448	Minuman cheze yang enak	5
449	kasir nya ramah dan makanan yang direkomendasikan juga enak	5
450	Enak porsi banyak	4
451	Karyawan nya . terlalu banyak ngobrol .. khusus nya resto gindaco...  Tolong di perbaiki attitude karyawan nya... Hargai konsumen..fokus bekerja... Bukan malah ngobrol saja ...terimakasih	1
452	pelayanan nya bagus...nya banyakin ya...	5
453	Service terburuk yang pernah aku experience, semua nya pada tidak ada yang melayani. Dipanggil tiga kali bilang mau mesen tidak ada yang kembali padahal dari tadi ada customer baru datang langsung dilayani. Alhasil cuma duduk tanpa mesan karena benar  tidak ada yang datang buat melayani sama sekali, karyawan cuma plonga plongo!!!!	1
454	kamar mandi bersih, parkir luas, minus nya gerah saja, waiters nya ada yang kurang ramah juga, overall 4/5	5
455	Wah sok2an ini excelso orang yang gundul..sumpah tidak sopan sama customer...tidak mau lah ke execlso sini cari tempat lain..	1
456	Pelayanan buruk, pegawai sangat tidak ramah	2
457	The right place to gather and talk with friends	5
458	Crew nya ramah2 banget	5
459	Sesuai, harga & tempat	5
460	Terjangkau semua nya	5
461	Kasir menjelaskan promo dengan sangat jelas dan banyak promo yang bikin irit di kantong	5
462	Tolong untuk kak IKA YULI PRATIWI... kalau ANDA BEKERJA BEKERJALAH YANG BENAR JANGAN MENTANG-MENTANG ANDA PUNYA JABATAN SEENAKNYA SENDIRI.. KONCOMU KERJO DORONG SERAGAM CHATIME KERJA SENDIRI SEDANGKAN ANDA MALAH KETAWA NGAKAK DIBELAKANG KAN Tolong pihak chatime kasih sanksi yang sepantasnya	1
463	Karyawan nya baik dan ramah tempat nyaman banget	5
464	pramusaji nya ramah	5
465	Pelayanan cepat, tempat nyaman, bersih banget	5
466	siomay nya enak banget murah lagi tebus jadi 9 ribu, dengan min pembelian 60 ribu dapet free coklat bar pula Kid-friendliness: makanan cocok untuk anak2 ada donat kecil isi 10 biji, ada pancake souffle, ada siomay isi ayam, udang, jamur enak bangett anak-anak pada suka	5
467	makanan nya memang enak. Suasana sangat biasa saja, tidak ada yang menarik. Zonk, saya kira kalau pakai dinding kaca gedhe ada AC, ternyata AC rusak semua, hanya pakai kipas angin.	3
468	Pelayanan bagus, cepat.	5
469	Hei kak yang jaga outlet chatime yang ramah ya kamu.... Masa iya hanya beli satu saja malah di barengin sama gojek yang antriannya jauh di belakang aku.... Giliran di tanyain punya ku tinggal press kenapa tidak di press lah malah bentak yang katanya duluan gojek.... Etika lo ya sama mata melototin gua lagi.... Lo pikir hanya lo saja kerja di bidang jasa... Kalau sudah di racik kenapa tidak langsung di packing kenapa harus di kumpulin.....	1
470	Menu lychee series koi. Basicly ini teh sirup leci diberi topping krim machiatto di atasnya. Untuk rasa teh nya nyaman, masih ada pahit-pahitnya. Rasa leci nya malu-malu. Kalau ditambah buah leci asli mungkin lebih baik selain untuk nambah tekstur juga. Krim machiatto nya enak, creamy dan lembut. Overall ini tidak begitu manis, jadi aman untuk orang yang kurang suka manis.	5
471	Sorry pelayanan lama , untuk online	1
472	Dulu ini tempat basecamp terenak sih kalau lagi gabut malam2 sampai tengah malam dan dulu ac dilantai 3 dingin banget,tetapi entah kenapa semakin kesini sampah yang dilantai 3 kalau sudah penuh jarsng dilirik sama mungkin maintain lagi ac nya karena kadang yang tidak suka ngerokok prefer di lt 3 dan kurang adem. Dan minus nya masih ada saja pelanggan yang tidak mau bantu membuang sampah nya sendiri	4
473	Chatime atealier disini gabung 3 ya , chatime atealier , cupbap , dan gindaco disatu tempat. Sekarang poin chatime dijadiin satu di my fnb . Bisa ditukarkan dengan beli online di cupbap , atealier dan gindaco . Jadi tidak hanya bisa dipakai di chatime saja . Gindaco nya lumayan enak ya , besar besar kemarin beli pakai poin dan dapat promo potongan 10rb . Cupbab nyobain toppoki nya enak juga meskipun agak pedas untuk anak anak . Yang atealier kemarin cobain hazelnut enak dan gede banget .	5
474	tempat nya nyaman meskipun mungil. Bisa sambil kerja.. kopi nya enak dan tidak bikin kantong bolong. Cuma kurang colokan listrik... 	5
475	Mendapatkan pengalaman tidak mengenakan dari pelayanan nya selama 1 jam makanan tidak keluar keluar dengan alasan tidak ke input padahal pelayan tahu meja kami kosong tidak ada makanan mereka tidak mencoba untuk tanya apakah sudah pesan atau belum...atau ada makanan yang blum keluar....	1
476	tempat nya bersih,nyaman makin sore juga makin tenang makin asik buat me time :)	5
477	Pelayan asik	5
478	tempat nya enak ada ps nya	5
479	nongkrong ngopi sek.....	4
480	keren bagus nyaman	5
481	Strategis dan bersih.pelayanan ramah	5
482	Untuk Rasa Seperti pada kopken lainnya Untuk pelayanan nya baik ramah dan cepat terimakasih Sukses Selalu Buat Pemilik kopken beserta Para Tim nya Salam Sukses dan Salam BOLBOLFAMS	4
483	Pesanan sesuai request	5
484	baru tahu ada menu es cream di chatime, rasa es cream nya enak aroma teh dan tidak terlalu manis,tidak mudah leleh meski saya makan ayam dulu masih tidak terlalu meleleh, tempat juga nyaman	5
485	Love it ! Bintang 5 buat rasa kopi yang kita pesan dan buat staff nya. Kita beli menu hot dan cold. yang cold aku beli salted caramel iced coffee, rasa nya gurih manis, manis caramel. yang hot aku beli kopi houseblend dan susu. Mereka ramah dan sopan, juga membantu. terimakasih sudah melayani dengan baik. barista nya sudah ramah, membantu plus good looking     nyaman deh beli nya. terimakasih. tempat nya rekomendasi take away deh. kalau buat dine-in tidak ada tempat duduk yang cukup, dan juga tidak ada meja. Untuk harga standard menurutku sekelas coffee shop. Menu yang ada kebanyakan pakai es atau cold drinks, tetapi bisa juga dbat hot drinks. ayo mampir kesini dan pilih mau minum kopi apa 	5
486	Pesanan nya agak lama, tetapi saya maklumin soalnya ada promo bank mega jadi banyak customer yang borong, karyawan nya hanya 2	5
487	Hmm mantap	5
488	Tempat nongkrong yang cozy, ac dingin, banyak colokan, dan minuman nya enak  ada varian dessert dan cemilan asin. Jadi tidak bingung mau nyemil apa. Tempat parkir untuk mobil area nya tidak banyak.	4
489	Ada banyak promo menarik	5
490	Parah banget. Order di gojek pilih menu pickup di outlet eh tidak boleh makan sambil duduk disitu. Bilangnya tidak boleh bawa makan dari luar, lah kan makanan beli disitu ??? Iya kalau outlet kondisinya ramai banget tidak ada duduk trus kita maksa dicariin duduk, baru kita salah. Ini kondisi outlet sepi cuma 2 meja saja yang keisi. Sekedar duduk bentar saja tidak boleh. Bahkan kata karyawan nya buka kemasan take away yang dari excelso sendiri itu tidak boleh. Satu lagi, karyawan menjelaskan dengan tidak sopan. Cenderung mengusir.	1
491	Masnya kurang cekatan. Ngasirin pembelian under 50k itu memakan waktu > 10 menit hadeh awal bayar mau pakai livin karena lama banget jadinya mau bayar pakai uang tunai  eh tahu tahu bisa itu Livin  nya (kak nya belum pencet yes   hadeh kak ) Rasa Kopi standard kopken lah tetapi pelayanan perlu di tingkat kan karyawan nya di training saja buat lebih paham soal kasir dan semua tool bayar nya. Lokasi strategis sekali.. cocok untuk take away kurang sesuai untuk dine-in.	3
492	Pagi pagi tempat oleh oleh nya sudah buka, tempat nya juga bersih, tersedia berbagai macam oleh oleh	5
493	tidak ramah	3
494	tidak suka nya karena terlalu lama prosesnya	2
495	banyak yang miss pesanan nya, lama service nya poor    tidak sesuai difoto porsi nya ...	2
496	Terimakasih kpd pak Rendi  atas pelayanan nya  Boncafe Mantaap	5
497	mau me review tentang tukang parkir nya, sebenernya narik uang parkir tuh legal apa ilegal sih. benar2 tukang parkir nya nyebelin banget, pemalak, premannn. pdahal walikota surabaya sudah menghimbau bahwa tidak boleh bayar parkir/menarik uang parkir kan?? lalu untuk pegawai kopken apa tidak ada kewajiban sedikit pun kah untuk mengusir sih tukang parkir??? (tanya saja) tadi ke kopken hanya beli dan take away pas dateng pun sih TP (tukang parkir) tidak ada lah pas mau pulang dia nongol cuy. dia nanyain mau kemana ya kek basa basi begitu pgn dibayar parkir nya. trus tidak aku jawab dia masih nanya lagi. dia mau nurunin tuh motor tetapi aku bilang gausah bisa sendiri. eh tidak lama dia langsung saut saja tuh motor buat diturunin kesannya maksa begitu lohh   . aku bingung harus bayar parkir bagaimana posisi nya aku tidak ada cash. oh iya aku berdua ya, nah untung nih tmn ku ada cash 1000. sih TP nagih  belum bayar  sehabis itu teman ku ngasih sambil bilang tidak ada uang lagi. ehh uang nya saja dong di dpn kita dia sambil bilang  MOH tidak GELEM  sama ngomel2  ya kita takut dong yauda kita langsung pergi saja jujur takut banget. sedih uang 1000 saja, padahal buat anak kos itu sgtt butuh  . bagaimana ya ini apakah ada tanggapan dari pihak kopken mungkin berkenan untuk menanggapi	3
498	Enak mah ini tempat nya.. service nya oke juga	5
499	enak, mantap rasa nya tidak akan kecewa	5
500	Lokasi ada di dalam Superindo. Free Parking	5
501	Pelayan kurang bagus . Karyawan kurang ramah .kalau lagi tidak membeli , duduk sebentar saja di suruh pergi ...	1
502	Cocok buat nongkrong sampai pagi	5
503	Saya pesan lewat gojek sudah 1 jam tidak selesai2 dan dari pihak driver gojek bilang dia sudah menunggu dan menanyakan terus tapii pihak karyawan tetap tidak di gubris kalau memang tidak mengatasi jual online dan offline tidak usah mencantumkan di online	1
504	Alhamdulillah kopi nya enak, barista nya ramah, tempat nya comfortable, keep up the good work...	3
505	Pelayanan ramah, parkir mudah, luas dan ada tukang parkir nya, tempat nya nyaman, didalam ruangan sejuk dan dingin karena ada pendingin ruangan nya. Lokasi cukup strategis berada dipinggir jalan, dan daerah padat penduduk. tempat nya cocok banget buas nugas, belajar, diskusi, atau kerja. Pilihan menu banyak dan sangat variatif, ada kopi, non-kopi, dan roti. kopi nya enak menurutku dan harga nya sangat affordable, tinggal dipilih saja karena pilihan nya banyak. Ada toilet nya, disediakan tisu juga. Mungkin kurang nya tidak ada Mushola saja kali ya, jadi kalau mau Sholat harus keluar. Parking: Lokasi berada didepan kedai kopi, parkiran nya luas, dan ada tukang parkir nya Kid-friendliness: Untuk anak-anak menurutku kurang cocok, karena memang suasana disini itu cocok buat nugas dan kerja begitu sih. Tapi bisa saja semisal anak-anak kesini. Wheelchair accessibility: Akses kursi roda seperti agak sulit, karena memang tidak disediakan khusus lokasi dan layanan untuk kursi roda	5
506	Buruk banget kasir tidak ramah kantong es di kasih yang besar padahal beli chat time lainya bisa kantong yang 4k saja ini dikasih 8 ribu oblok oblok tanya promo lgsng sinis kasir nya	1
507	sangat disayangkan parkir untuk driver online harus bayar, hasil terima order tidak banyak,malah kena bayar parkir,, kecewa	1
508	Pelayanan cepat,memuaskan ,walaupun antri tetapi tergolong cepat	5
509	Pelayanan buruk dan kurang sopan tidak ada ramah nya terhadap ojol....kita driver beli tidak MINTA	1
510	Mie nya khas banget, selalu ramai, tempat nyaman dan lokasi strategis	5
511	Banyak lalat	1
512	sudah lama tidak ke mie mapan, semalam coba makan lagi dan pesan menu favorit yaitu penyetan otot. Lakok sekarang hanya gajih yang di tepungi saja?? Otot nya mana? Sangat kecewa tidak sepadan dengan harga nya. kalau sambal memang enak.	2
513	Makanan nyaman semua, harga agak mahal tetapi sesuai dengan harga nya	5
514	saat melayani pesanan online jangan Penyetan saja yang dilayani. Masio mie Yo garapen sesuai urutan	1
515	Ini Chatime tetapi versi mahal nya. Tapi bukan hanya harga nya yang mahal ya, tempat nya juga beda, di sini tempat duduk nya lebih nyaman. Porsi minuman nya juga lebih besar. Jadi worth the price lah.	4
516	Meja kotor, sisa air tumpah di kursi tidak dikeringkan, layanan barista buruk, cuek & tidak komunikatif ( tidak di info ada free croissant )	1
517	Satu kekurangan kopken di mana saja berada.. Seperti kafe lainnya.. Ruang ber AC untuk perokok tidak ada.. kalau smoke hrs duduk di meja luar dan panas... Secara kopken mantan nya memang masih belum ada pesaing nya... yang lain cenderung lebih manis.. Kalo kopken rasa nya pas tidak kemanisan, kopi item nya (americano) juga enak yang hot dan tanpa gula lebih nendang...	4
518	tempat nya agak sempit karena memang ruko nya kecil Pelayanan bagus rasa nya juga enak Pilihan nya juga banyak Ada smoking area nya	4
519	sambal nya enak! Empal suwir sama sambal terong nya juga mantap. Kalo ayam bakar nya lumayan lah, tetapi jatuh nya lebih seperti ayam bumbu saja soalnya ndak ada gosong nya bakaran samsek Tapi masakan Warung Bu Kris rasa nya mantap!	5
520	Kalau hangout di Excelso Pakuwon City Mall, favorit kami outlet yang ini (posisi facade menghadap selatan), bukan yang timur. Kelebihan nya, punya mezanin (lantai atas) dengan view yang nyaman banget buat nongkrong, senyap dan mojok. Selain itu, ini cabang langsung milik PT. Kapal Api, bukan franchise. Minuman favorit tetap coffee float, sunda kelapa, sementara makan nya carbonara dan platter. Service selalu nyaman di sini. All price tanpa service charge. Highly recommended. Vegetarian options: Various of salad Parking: Spacious yet comfort	5
521	Ramai antrian. Mungkin karena promo Jenius Rp. 7777	5
522	Kopi mantap, pelayanan bagus, tempat nya oke banget dengan musik klasik nya...	5
523	Dipaksa beli ukuran large atau paket, katanya cup reguler terbatas. Kalo cupnya terbatas urusan store lah masa saya	1
524	Tempat nyaman dan pegawai nya ramah	5
525	Map tidak sesuai dengan lokasi	1
526	Tempat bersih dan nyaman	5
527	1. pelayan nya buruk tidak sebagus TP 1, sayang sudah tutup. waktu itu saya beli iced caramel black tea macchiato tetapi dikasih black tea macchiato, saya minta ganti karena tidak sesuai pesenan untung nya ada salah satu staff nawarin buat ganti baru dan meminta maaf atas kesalahan nya, tetapi kak kasir dan kak kak ngelihatin saya sinis padahal saya sudah jelas mau pesan ICED CARAMEL BLACK TEA MACCHIATO 2. saya lagi cerita lewat depan koi tetapi 6 kebetulan lagi cerita dengan teman, dan kak berkacamata ngikutin apa yang saya teman saya bilang, attitude nya dimana kak? sudah dewasa kok tingkah laku seperti anak kecil. selepas saya kena 2 masalah itu saya tidak mau balik lagi di koi tetapi 6. padahal saya sering di koi tp 1	1
528	kak nya malas dan tidak ramah. Sayang sekali padahal enak	2
529	Salah satu cafe yang enak untuk nugas karena ada wifi dan ac yang dingin untuk indoor, hanya biasa kalau malam suka ramai dan tidak ada tempat	5
530	Terimakasih	5
531	Menu andalan salmon steak dengan dajian dibakar ditempat dan breakfast tea	5
532	Langganan acara makan keluarga.	5
533	Suka beli di sini karena pelayanan nya ramah2	5
534	Seperti biasa nya, mantap	5
535	Pelayan nya ramah bangettt	5
536	karyawan nya baik baik semua, ramah, happy banget kalau kesini karena pelayanan nya oke	5
537	satpamnya songong banget?!! padahal saya juga beli anjir, bisa bisanya ke pelanggan lain ramah ke saya engga?	1
538	Nyaman tempat yang di dalamnya Cuma kapasitas kecil. Top menu: greentea macchiato	5
539	makanan nya enak mantap	4
540	Ultah ponakakan disini kurang nasi cepat datang ,nambah ayam 10 menit datang,,top,kalau masalah rasa pasti enak lah ya,,oh ya cobain mie goreng jawanya enak	5
541	Tempat duduknya terlalu sedikit.	5
542	Taste sop buntut bening lumayan lah .. nasi empal    .. Lebih parahnya pegawai nya waitress yang ambil order masih nyaman. Tapi yang antar minum cewek model jutek, trus straw dilempar! Juga KASIR .. JANGAN BANYAK OMONG KALO LAGI LAYANI TAMU. Dan sebaiknya saat kerja diam ( kebanyakan staff nya banyak cocot alias BACOT ) Saya type orang yang tidak suka lihat pegawai banyak omong/ guyon dan sebagainya !! Terlebih wajahnya tidak ramah! Bu RUDY! Training pegawai nya dong! masa resto sebesar bu rudy, pelayanan nya sangat buruk???	1
543	pelayanan cepat, makanan enk, porsi nya juga pas cocok banget deh	5
544	Menu favorit anak saya: Cheese Crust!	5
545	Semua tempat sangat baik	5
546	Menu oke, pramusaji ramah.... Tempat bersih	5
547	Mantap dapat promo buy 1 get 1 terimakasih	5
548	tempat nya nyaman, pelayanan nya juga ramah	5
549	langganan sedari dulu, selalu ramai di jam jam tertentu saran saja semoga tempat nya diperlebar atau ruangan dikasih ac biar lebih nyaman	5
550	Pemilihan lagu nya terlalu Beat... kurang nyaman buat makan dengan keluarga	4
551	chocolate boba nya enak    terus sama nyobain mango green teanya, pelayanan nya juga cepat, jadi tidak menunggu kelamaan mantap banget lah	5
552	Excelso dengan lokasi terbaik di GM	5
553	Pelayanan sangat ramah	5
554	Makanan enak banget, tetapi AC nya minta di cuci atau bila perlu diganti, surabaya panas banget	5
555	Sederhana	2
556	Habis PCR ngopi dulu di sini. Sambil berjemur pagi, sehat sekali.	5
557	Kerja nya lambat.  sudah pesan dari lama tidak di kerjakan.  management nya tolong di perbaiki.	1
558	Aduh kok encer ya yang di sini   pesan yang dutch chocolate dan mocha latte, parah rasa nya, encer dan tidak kerasa coklat nya sama sekali, bahkan susu ultra taste better. Kecewa banget, soalnya sudah langganan di kopken ngagel yang rasa nya tidak pernah luput.	1
559	Cocok buat kalian  yang lebih ke introvert style, suasana nyaman dan bersih. Sajian menu minuman machiato plis double shot nya sangat mantap ditemani sajian bakery dari starbucks. Mantap	5
560	Selama ngopi di starbucks, walaupun starbucks saya tidak ada saldo nya tetep bisa ambil reward. Pas disini mau ambil reward dengan saldo kosong malah disuruh top up karena alasan  sistem baru Padahal di Starbucks lain mau ambil reward tanpa top up tidak masalah dan bisa.	3
561	Masih sama seperti dulu. Bagi pecinta steak yang old food taste	4
562	enak. Ada harga ada rasa. tempat nya nyaman sih menurutku. Buatku recommended ini mah	5
563	enak pedas nya...	4
564	Menyediakan menu makanan ikan air tawar. tempat nya besar dan parkir nya juga banyak. Pelayanan ramah dan cepat. Menyediakan jalan untuk pengguna kursi roda. Parking: Lokasi parkir di pinggir jalan dan tersedia cukup banyak Wheelchair accessibility: Ada akses untuk pengguna kursi roda	5
565	Tempat favorit untuk nongkrong, super nyaman Pelayanan cepat, cuma kalau weekend agak lama, tetapi wajar Banyak promo kalau melalui aplikasi Untuk makanan favorit di: - spagetti bolognese - dory and french fries	5
566	tempat ngopi yang enak sambil duduk lepas cape habis  jalan2 di mall tetapi... posisi cafe pas ditengah tetapi 3 jadi bisa ngopi sambil tolah toleh	5
567	pelayanan nya ramah banget, kopi nya ge pernah salahh	5
568	always many customers	5
569	Kesini karena ramai dan pas hujan. Nyari makan yang hangat	4
570	kurang nyaman dibanding yang cabang lain nya karena makan nya bukan di atas piring dan sambal nya tidak bisa ambil sepuasnya.	3
571	tempat nya nyaman untuk kerja maupun ngobrol sama teman, disini saya memesan Yakisoba karena lihat dari poster nya, ternyata porsi nya cukup kecil dengan harga premium, dan isinya juga sederhana, dan rasa yang eatable, rasa yakisoba akan lebih enak ketika ditambah dengan saus nya, yakisoba disini disajikan di atas piring plastik, tetapi tekstur mienya kenyal jadi nilai tambah untuk yakisoba disini, untuk minuman nya segar dan manis nya cukup, porsi makanan, rasa, antrian dan waktu pelayanan nya  harap bisa di tingkatkan lagi	5
572	The barista is friendly and helpful	5
573	Less workers. Its been a long time since I ordered 2 drinks. Blend while making a drink. I dont make drinks, I just grind them. Wow	3
574	Kalau ke Bu Kris yang di pengampon, wajib coba kotot penyetnya. Di Bu Kris yang lain tidak ada menu ini. mantap rasa nya	5
575	viewnya bagus kalau sore kesini sekali, kalau dibanding starbucks lain di sini selalu ramai dan sinyalnya kurang banget, jarang ada tempat kosong service agak lama, saya dapet meja bekas orang, masih ada sisa makanan saya minta bersihkan sudah 4 x baru dibersihkan padahal saya mau kasih laptop dll	3
576	makan siang dulu...	5
577	Ngopi sambil mendengarkan Klakson Mobil & Motor	5
578	Nikmat banget..	5
579	pelayanan nya sangat cepat, lumayan buat buat nyambil isi bensin...	5
580	tidak ada tempat duduk deh sepertinya, kemarin beli takeaway, sepi, pelayanan cepat. Edit: ternyata tempat duduknya, baru kali ini duduk, agak lama menunggu.	5
581	Jauh lebih baik dari yang sebelumnya dan lebih modern. Makin besar tetapi harga juga makin tidak murah. Sebagai contoh kacang pedas yang sama barangnya bisa selisih lebih dari 5000 per bungkusnya. Ada 4 lantai. Lt. Dasar untuk parkir. Lt. 1 untuk toko oleh-oleh. Lt. 2 untuk resto (indoor dan semi-outdoor) Lt. 3 untuk Ruang Privat dan mushola Harga makanan nya juga makin tinggi, sebagai  contoh tahu petis yang biasanya cukup banyak tetapi jadi lebih sedikit. Terdapat ruang private yang nyaman dan terdapat lift bagi orang tua.	4
582	Label gula pesan 0% sama 75% kebalik	1
583	Salah satu pilihan tempat nongkrong di daerah darmo. tempat nya nyaman, pelayanan nyaman.	5
584	Suka dengan Milo dinosaurus nya mantap banget, hanya terlalu manis buat yang kurang suka manis	5
585	Rasa enak, pelayanan ramah banget dan tempat nya yang nyaman banget. Recommended	5
586	promo nya banyak banget, terus staff nya juga ramah banget	5
587	Letaknya bersebelahan dengan alfamart yang berada di area spbu bp pemuda.	5
588	Langganan setiap pagi mampir dulu	5
589	ada salah 1 staff (pakai polo shirt hitam ada logo security begitu) berbicara tidak sopan.. posisi saya di lantai 1 dan kebelet pipis banget, kebetulan duduk dpn toilet karyawan, ya sudah saya langsung pipis di sana, ternyata tidak bisa diflush, terus saya panggil staff tsb mau tanya malah bilang  kak nya tidak bisa baca ya ini toilet karyawan, ngapain ke toilet sini  berbicara dengan suara lantang sampai customer lain juga dengar.. luar biasa banget, dan yang ditegur hebatnya hanya saya, padahal setelah saya ada kak  juga pakai toilet tsb tidak ditegur hanya dilihatin saja	2
590	Enak minuman dan makanan nya. Pelayanan cepat dan ramah.	5
591	Cukup baiklah tempat nya..Makanan juga tasty. Untuk parkiran di depan resto, kalau beruntung akan dapat..kalau tidak, bisa parkir di family mart sebelahnya. Parking: kalau penuh tempat parkir, bisa parkir di family mart sebelahnya.	4
592	Layanan di sebelah Anderson buruk oderan online di abai no padahal selesai tidak langsung packing buruk excelaso situ	1
593	Pelayanan lama banget bisa cepat tidak ya kerja nya	1
594	Cocok untuk tempat makan siang rame2 bareng teman/kolega/keluarga. Tempat luas indoor dan outdoor. Soal menu tidak usah diragukan, rasa mantap sambal tersedia variasi tingkat kepedasan. Hanya saja penyajian makanan agak lama dan staff kurang cepat.	5
595	pelayanan buruk dan waktu nya lama sejam menunggu	1
596	mantap pelayanan nya cepat	5
597	Resto paling favorit , makanan juga enak2, pelayanan ramah, suasana nyaman.	5
598	rasa nya lumayan, kaya minuman pada umumnya saja.. suka minuman matcha nya	4
599	kopken mantan terbaik	5
600	Cocok untuk meeting santai. Suasana sangat tenang & private (kadang playlist nya jamet sih). Khusus jual kopi2 authentic/fusion, tidak jual yang basic2 seperti coffeeshop lain misal nya americano/longblack Good point mereka pakai gelas, tidak pakai cup sekali pakai sama sekali. Parkir luas banget, aman mobil motor tetapi parkir nya bayar & agak mahal Masuk lewat samping belok kiri dari arah juanda	5
601	Kentang nya memang beda, mantul	5
602	Terlalu lama pegawai nya lama	2
603	Orang nya ramah	5
604	One of the best steak restaurants in Surabaya Tenderloin steak nya di-grill dengan baik. Yang legend dan the best adalah kuah steak-nya. So far dari kualitas pengolahan steak nya, Boncafe gm dan pusat yang di Manyar lah yang paling baik. Untuk suasana tempat makan sangat nyaman. Pelayanan nya baik sekali.	5
605	Enak. Mantap.	5
